X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Z0,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Sample Num,Label
0.33396464586257935,0.3963145613670349,0.4308833181858063,0.4331859350204468,0.4289296865463257,0.39712515473365784,0.39615708589553833,0.3921900987625122,0.3858860433101654,0.36612361669540405,0.36492273211479187,0.36165472865104675,0.3549495339393616,0.33601272106170654,0.3354189395904541,0.33163678646087646,0.32659101486206055,0.3028672933578491,0.30381760001182556,0.3027521073818207,0.30201780796051025,0.8600775003433228,0.8128820657730103,0.7195155024528503,0.6344008445739746,0.5743134617805481,0.6246665716171265,0.5332309603691101,0.47808152437210083,0.42893823981285095,0.6199551820755005,0.5201059579849243,0.4553621709346771,0.4015394449234009,0.6340886354446411,0.5384849309921265,0.47799989581108093,0.42654651403427124,0.6637383699417114,0.5883357524871826,0.5412008166313171,0.4974710941314697,4.986290846886732e-08,-0.017008496448397636,-0.01798602193593979,-0.019515778869390488,-0.022319098934531212,0.0017914976924657822,-0.014607664197683334,-0.03298075869679451,-0.04699648544192314,-0.0032261519227176905,-0.01677032560110092,-0.03421216085553169,-0.04835640266537666,-0.01270223781466484,-0.029374374076724052,-0.04479065164923668,-0.05550333485007286,-0.024301765486598015,-0.04131722077727318,-0.051354654133319855,-0.05841360613703728,1,tidak1
0.33087867498397827,0.39776670932769775,0.43641403317451477,0.44230058789253235,0.4348013997077942,0.4004160761833191,0.3977157175540924,0.39111945033073425,0.38349205255508423,0.36974579095840454,0.36707162857055664,0.3629542589187622,0.3578946590423584,0.33953675627708435,0.3386825621128082,0.33500951528549194,0.3318433165550232,0.3054159879684448,0.3068590462207794,0.3060201108455658,0.3062027096748352,0.8544862866401672,0.8098191022872925,0.7199986577033997,0.634820818901062,0.5758389830589294,0.6188805103302002,0.5263120532035828,0.4729994535446167,0.42554348707199097,0.6141632199287415,0.5133883953094482,0.45109879970550537,0.3986617624759674,0.6282356381416321,0.5333850383758545,0.4734596908092499,0.4224355220794678,0.6573628783226013,0.5834385752677917,0.537998616695404,0.495895117521286,3.681768490082504e-08,-0.016239842399954796,-0.017156213521957397,-0.018911773338913918,-0.02213684841990471,0.006317439954727888,-0.009973637759685516,-0.02932189218699932,-0.04397621750831604,0.0007423158385790884,-0.011496650986373425,-0.030016155913472176,-0.045438721776008606,-0.009494785219430923,-0.025882592424750328,-0.04234298691153526,-0.053927041590213776,-0.021811416372656822,-0.03843967244029045,-0.048107683658599854,-0.05508093535900116,2,tidak1
0.32948732376098633,0.3954862058162689,0.4338023364543915,0.4369499981403351,0.42950475215911865,0.40040066838264465,0.3955177068710327,0.38835084438323975,0.37931931018829346,0.37026381492614746,0.3653075098991394,0.35922932624816895,0.35082322359085083,0.34097492694854736,0.3376101553440094,0.33347153663635254,0.32873544096946716,0.30591872334480286,0.30595484375953674,0.3049347996711731,0.30484795570373535,0.8527341485023499,0.8119552135467529,0.7224195599555969,0.6389878988265991,0.5823409557342529,0.6225254535675049,0.533893346786499,0.4802873432636261,0.4330748915672302,0.618841290473938,0.5214362144470215,0.45778465270996094,0.40389326214790344,0.6325898170471191,0.5390894412994385,0.4767667055130005,0.4237392246723175,0.6605164408683777,0.5836540460586548,0.5362800359725952,0.49255526065826416,-6.692193021962112e-09,-0.013020647689700127,-0.012262329459190369,-0.012766807340085506,-0.015556112863123417,0.007960773073136806,-0.007449828553944826,-0.02635805495083332,-0.0405266173183918,0.0014826301485300064,-0.010275925509631634,-0.02936861291527748,-0.04501421004533768,-0.009066321887075901,-0.02460334822535515,-0.04153960943222046,-0.053410403430461884,-0.021251432597637177,-0.03702409565448761,-0.046435631811618805,-0.05320347473025322,3,tidak1
0.3285520374774933,0.3882667124271393,0.4189395308494568,0.41541630029678345,0.4075225293636322,0.3803900480270386,0.3725704252719879,0.36509940028190613,0.3552663326263428,0.34732234477996826,0.34118667244911194,0.33432963490486145,0.3242245018482208,0.31760257482528687,0.31233757734298706,0.3066621422767639,0.3000772297382355,0.2855558395385742,0.28246456384658813,0.2807239592075348,0.27999013662338257,0.8576186299324036,0.8074225187301636,0.715451717376709,0.633105993270874,0.5768226385116577,0.6219733357429504,0.535015881061554,0.482252836227417,0.4352777302265167,0.6191552877426147,0.5227398872375488,0.4601815342903137,0.40805330872535706,0.6346464157104492,0.5418897867202759,0.48294132947921753,0.4327569901943207,0.6657459139823914,0.5906858444213867,0.5446602702140808,0.5021692514419556,5.0350578817415226e-08,-0.0153434993699193,-0.01632632315158844,-0.0176730714738369,-0.020337404683232307,0.0016979679930955172,-0.01387486420571804,-0.03187507763504982,-0.045333825051784515,-0.0031826382037252188,-0.015126785263419151,-0.031715504825115204,-0.045120738446712494,-0.011982426978647709,-0.025850314646959305,-0.039991188794374466,-0.050061218440532684,-0.022712362930178642,-0.036515604704618454,-0.044569820165634155,-0.050301264971494675,4,tidak1
0.3260106146335602,0.3835223913192749,0.4122006595134735,0.40388521552085876,0.395101398229599,0.37019798159599304,0.35893887281417847,0.3488781154155731,0.3368389904499054,0.3356361389160156,0.3256029784679413,0.31689104437828064,0.30605649948120117,0.3052225708961487,0.2968064248561859,0.28947585821151733,0.28241613507270813,0.27251434326171875,0.2677065432071686,0.2652011215686798,0.26458096504211426,0.8571451306343079,0.8036044836044312,0.7110569477081299,0.6284488439559937,0.571731448173523,0.6186331510543823,0.5314298272132874,0.47764700651168823,0.43080371618270874,0.6171916723251343,0.5179582238197327,0.45327484607696533,0.40023744106292725,0.6345044374465942,0.5387177467346191,0.4800271987915039,0.430463969707489,0.6681726574897766,0.5923640727996826,0.5457360744476318,0.5013253688812256,1.1530947574556194e-07,-0.017266901209950447,-0.01877492666244507,-0.020155733451247215,-0.022490426898002625,0.0010899382177740335,-0.015101637691259384,-0.03278002142906189,-0.04580056667327881,-0.003424914088100195,-0.01629686914384365,-0.03340547904372215,-0.04674918204545975,-0.01215510442852974,-0.028109582141041756,-0.04305470734834671,-0.05291237309575081,-0.02286466769874096,-0.03887835144996643,-0.048025548458099365,-0.054041411727666855,5,tidak1
0.3204694092273712,0.38410118222236633,0.4221438765525818,0.4254140555858612,0.41784369945526123,0.3860929012298584,0.3900829553604126,0.3902885913848877,0.38918083906173706,0.3530385494232178,0.35178062319755554,0.3502970039844513,0.3476032614707947,0.32127290964126587,0.31817352771759033,0.31581926345825195,0.3142955005168915,0.28706124424934387,0.28593242168426514,0.28486883640289307,0.28473833203315735,0.8567349314689636,0.8112443089485168,0.7274032235145569,0.6457546949386597,0.586533784866333,0.6307388544082642,0.5399877429008484,0.48554325103759766,0.43736350536346436,0.6260483264923096,0.5279070138931274,0.4666396975517273,0.41569122672080994,0.6414865851402283,0.5498325228691101,0.49281051754951477,0.44467759132385254,0.6725046038627625,0.6011214852333069,0.5558220148086548,0.513297438621521,1.1737893856889059e-07,-0.020688943564891815,-0.024923454970121384,-0.02880832552909851,-0.03401641920208931,-0.00674838712438941,-0.024731045588850975,-0.043097466230392456,-0.057247601449489594,-0.010869922116398811,-0.02625013142824173,-0.04426440969109535,-0.058949414640665054,-0.019223004579544067,-0.03757184371352196,-0.053205180913209915,-0.06405706703662872,-0.029897434636950493,-0.04840211942791939,-0.05889168754220009,-0.06613069027662277,6,tidak1
0.32067009806632996,0.38441672921180725,0.4208161532878876,0.4234940707683563,0.41603368520736694,0.38615289330482483,0.38537049293518066,0.38264358043670654,0.3782815635204315,0.3551836609840393,0.35473382472991943,0.35298028588294983,0.34921932220458984,0.32465046644210815,0.3236922025680542,0.32052427530288696,0.31757649779319763,0.28985360264778137,0.29026705026626587,0.289810448884964,0.2900242805480957,0.8604686260223389,0.8153151869773865,0.7287489771842957,0.6478134393692017,0.5912742018699646,0.634473443031311,0.5460178852081299,0.49160683155059814,0.44270917773246765,0.6310348510742188,0.5328375697135925,0.47037678956985474,0.4166891276836395,0.646448016166687,0.5541371703147888,0.4946085214614868,0.44248589873313904,0.6770282983779907,0.6049584150314331,0.5596386194229126,0.516111433506012,9.768525188746935e-08,-0.015678459778428078,-0.01783735118806362,-0.02069149538874626,-0.025274187326431274,-0.0003009622450917959,-0.01782810129225254,-0.036782156676054,-0.05134996771812439,-0.007158526219427586,-0.021837936714291573,-0.0404239296913147,-0.05539112538099289,-0.017995685338974,-0.036050889641046524,-0.052081648260354996,-0.06306395679712296,-0.03066684678196907,-0.048789527267217636,-0.05886712670326233,-0.06583648920059204,7,tidak1
0.3280893862247467,0.39688438177108765,0.43931010365486145,0.44798287749290466,0.4415167272090912,0.41157928109169006,0.4157024621963501,0.41416114568710327,0.4113549590110779,0.38019511103630066,0.384961873292923,0.385978102684021,0.3851041793823242,0.34832218289375305,0.35242077708244324,0.3535580039024353,0.3544358015060425,0.3122835159301758,0.31724029779434204,0.3200468420982361,0.3231154680252075,0.8680078983306885,0.8284804224967957,0.7449979186058044,0.66146320104599,0.6034973859786987,0.6448449492454529,0.5528911352157593,0.5012013912200928,0.45471423864364624,0.6373521089553833,0.5384415984153748,0.4779355525970459,0.42574912309646606,0.6493483185768127,0.5556930899620056,0.4998220205307007,0.4518306255340576,0.6755766272544861,0.6012532711029053,0.5581182241439819,0.5185428261756897,2.7023401294457017e-09,-0.015700872987508774,-0.01724262721836567,-0.019658945500850677,-0.023499617353081703,0.003144519869238138,-0.013351903297007084,-0.03188955411314964,-0.045736514031887054,-0.0023643553722649813,-0.014919391833245754,-0.03232143074274063,-0.04672405123710632,-0.012076899409294128,-0.02759396657347679,-0.04225883260369301,-0.052694451063871384,-0.023772452026605606,-0.038471318781375885,-0.0464223213493824,-0.05227723717689514,8,tidak1
0.3281787633895874,0.3962244391441345,0.43793773651123047,0.4472043812274933,0.4419020414352417,0.40761590003967285,0.4120618402957916,0.41168177127838135,0.4101642370223999,0.37640702724456787,0.37648311257362366,0.3765331208705902,0.37444400787353516,0.3452119827270508,0.3433154821395874,0.34294044971466064,0.34151315689086914,0.3108009099960327,0.3085329532623291,0.3061440587043762,0.30505824089050293,0.86402428150177,0.8233463168144226,0.738587498664856,0.6551181674003601,0.5959528684616089,0.6407989263534546,0.5481185913085938,0.4952313005924225,0.4477840065956116,0.6361805200576782,0.5370820164680481,0.47552406787872314,0.42264193296432495,0.6502225399017334,0.5571890473365784,0.4981441795825958,0.4480378031730652,0.6778790354728699,0.602364182472229,0.5552060008049011,0.5122484564781189,4.143299747738638e-08,-0.016907397657632828,-0.0177992582321167,-0.018972957506775856,-0.02172555960714817,0.0026667385827749968,-0.011478210799396038,-0.028861958533525467,-0.0426262728869915,-0.0018023859011009336,-0.013700178824365139,-0.03204372525215149,-0.04750659689307213,-0.01040695421397686,-0.02614429220557213,-0.04326246678829193,-0.05562979727983475,-0.02096310630440712,-0.03750380128622055,-0.04814736172556877,-0.05594250187277794,9,tidak1
0.3222061097621918,0.3912420868873596,0.4324071705341339,0.44087350368499756,0.43432682752609253,0.4010225236415863,0.40516093373298645,0.40463271737098694,0.40283867716789246,0.3702634274959564,0.3693431615829468,0.3684042990207672,0.36565425992012024,0.3394990563392639,0.3375657796859741,0.3363938629627228,0.3336416482925415,0.3048766851425171,0.3042778968811035,0.30354762077331543,0.3026459217071533,0.8611032366752625,0.8203120231628418,0.7347264885902405,0.6527948379516602,0.5941040515899658,0.640041708946228,0.5491682291030884,0.49615025520324707,0.44882848858833313,0.6336352229118347,0.5340092182159424,0.47328346967697144,0.4211293160915375,0.6461648344993591,0.5535155534744263,0.4952543377876282,0.44605565071105957,0.6731997728347778,0.6006304025650024,0.5549387335777283,0.5125043988227844,3.214523047745388e-08,-0.016478044912219048,-0.01801203191280365,-0.020064927637577057,-0.023994283750653267,0.0002983070444315672,-0.01558670774102211,-0.03401121497154236,-0.0484340600669384,-0.004764997400343418,-0.017735138535499573,-0.036517929285764694,-0.052489474415779114,-0.01374529767781496,-0.029725126922130585,-0.04634184390306473,-0.05855896696448326,-0.02467281185090542,-0.04063564911484718,-0.05064362660050392,-0.05825208127498627,10,tidak1
