X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Z0,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Sample Num,Label
0.2542818784713745,0.3275694251060486,0.37740397453308105,0.35101237893104553,0.2908362150192261,0.34426993131637573,0.3378567099571228,0.34083229303359985,0.341920405626297,0.29567548632621765,0.282572478055954,0.28710418939590454,0.2907974421977997,0.2535068094730377,0.24034711718559265,0.2503553330898285,0.2577282190322876,0.213790625333786,0.20697179436683655,0.21787725389003754,0.22729220986366272,0.7587619423866272,0.741888701915741,0.667578399181366,0.5976178646087646,0.5866286754608154,0.5354394316673279,0.43645691871643066,0.45136013627052307,0.5033779740333557,0.5215466618537903,0.4076182246208191,0.43716710805892944,0.4995371997356415,0.5306435823440552,0.4379529058933258,0.4732373356819153,0.5319890975952148,0.5557710528373718,0.48714566230773926,0.5043489933013916,0.5425448417663574,2.2193806614723144e-07,-0.03169040381908417,-0.0445166639983654,-0.05717579275369644,-0.0686093270778656,-0.01990816742181778,-0.05491000413894653,-0.07927045971155167,-0.09050595015287399,-0.020854083821177483,-0.055042143911123276,-0.07361149042844772,-0.07983676344156265,-0.027654632925987244,-0.06184520572423935,-0.0751776322722435,-0.07548442482948303,-0.03763958066701889,-0.0601639561355114,-0.06701494753360748,-0.06727001070976257,1,titik
0.2781444191932678,0.3486187160015106,0.39980486035346985,0.38030877709388733,0.3245600163936615,0.36690935492515564,0.36203914880752563,0.3677055537700653,0.3669566214084625,0.31864380836486816,0.3072115480899811,0.31460025906562805,0.31627875566482544,0.2772802710533142,0.26578566431999207,0.27704256772994995,0.28167253732681274,0.23698332905769348,0.2282453328371048,0.2398473024368286,0.24817341566085815,0.7614991068840027,0.7401481866836548,0.6710589528083801,0.6063434481620789,0.6042476296424866,0.533207356929779,0.43091410398483276,0.44757944345474243,0.5004345774650574,0.5214306116104126,0.4040750563144684,0.44341588020324707,0.5106621384620667,0.5318740010261536,0.43014562129974365,0.46672555804252625,0.5261463522911072,0.5559453964233398,0.4769255220890045,0.4895901679992676,0.5267276167869568,1.2099535240395198e-07,-0.030132807791233063,-0.043526194989681244,-0.05770379677414894,-0.07096751779317856,-0.016829539090394974,-0.050390925258398056,-0.07567183673381805,-0.08775846660137177,-0.018916040658950806,-0.05364387109875679,-0.07346047461032867,-0.07962848246097565,-0.026345685124397278,-0.05712803080677986,-0.068359375,-0.06740434467792511,-0.03727792203426361,-0.056616079062223434,-0.06187897548079491,-0.060963645577430725,2,titik
0.3072781562805176,0.3739723563194275,0.42803633213043213,0.41679075360298157,0.3637958765029907,0.39110302925109863,0.3860366940498352,0.39514660835266113,0.3935653567314148,0.3434438109397888,0.331417977809906,0.3455168902873993,0.34767431020736694,0.3021574020385742,0.291711688041687,0.30882006883621216,0.3128300905227661,0.25997835397720337,0.25375980138778687,0.2688986659049988,0.2770628333091736,0.7651799917221069,0.7492730021476746,0.6783565282821655,0.6122305393218994,0.6139598488807678,0.5305610299110413,0.4271177649497986,0.4472503662109375,0.5024967789649963,0.5211918354034424,0.3977333903312683,0.43774938583374023,0.506393551826477,0.5322002172470093,0.4247910678386688,0.46173083782196045,0.5230391621589661,0.5549228191375732,0.47120773792266846,0.48237425088882446,0.5201636552810669,6.589269219148264e-08,-0.03145594894886017,-0.045349154621362686,-0.05965190753340721,-0.07258974760770798,-0.023087508976459503,-0.05548694357275963,-0.07915271818637848,-0.09013870358467102,-0.025074373930692673,-0.05777917057275772,-0.07554108649492264,-0.08066462725400925,-0.031912993639707565,-0.06105158478021622,-0.070387102663517,-0.06870367377996445,-0.04242974892258644,-0.06314828246831894,-0.06924055516719818,-0.06875450164079666,3,titik
0.30181488394737244,0.3680605888366699,0.42213839292526245,0.4153456687927246,0.361172616481781,0.3848912715911865,0.378799706697464,0.3884885311126709,0.38906097412109375,0.33670079708099365,0.32529395818710327,0.3389613926410675,0.34349530935287476,0.2952304184436798,0.28375473618507385,0.30062803626060486,0.3058733642101288,0.2530825138092041,0.24752958118915558,0.2626781165599823,0.27107536792755127,0.7831982970237732,0.7680872082710266,0.6991456151008606,0.6312851905822754,0.631196141242981,0.5438268780708313,0.4410046935081482,0.46463313698768616,0.5220190286636353,0.5352582931518555,0.4117090702056885,0.4560455083847046,0.5242558717727661,0.5476013422012329,0.4388071298599243,0.48072636127471924,0.5431018471717834,0.5716867446899414,0.48962095379829407,0.506078839302063,0.5472251772880554,6.202209590355778e-08,-0.03409130126237869,-0.04995623975992203,-0.06600042432546616,-0.08028271794319153,-0.024772051721811295,-0.058475907891988754,-0.08251623809337616,-0.09378614276647568,-0.02647603675723076,-0.06072642654180527,-0.07796735316514969,-0.08264047652482986,-0.03341229632496834,-0.06424710154533386,-0.07269923388957977,-0.07042519748210907,-0.04437777027487755,-0.06595473736524582,-0.0714581310749054,-0.07068801671266556,4,titik
0.2828294038772583,0.34992721676826477,0.399579793214798,0.3821749687194824,0.3262785077095032,0.36449548602104187,0.3588102161884308,0.36550524830818176,0.3662564754486084,0.3169762194156647,0.30487382411956787,0.3143099248409271,0.3185058832168579,0.27630648016929626,0.26397672295570374,0.2777242064476013,0.28458839654922485,0.23623210191726685,0.22832627594470978,0.2415073662996292,0.25126218795776367,0.7677251100540161,0.7442346215248108,0.6729148626327515,0.6100633144378662,0.6096604466438293,0.5342777371406555,0.43359649181365967,0.4447604715824127,0.4959925413131714,0.5227789878845215,0.402860552072525,0.43548083305358887,0.5021886825561523,0.5337597727775574,0.4331350326538086,0.46549057960510254,0.5249345898628235,0.5584824681282043,0.47825872898101807,0.48752477765083313,0.5246165990829468,1.5444325640601164e-07,-0.030447766184806824,-0.04435766488313675,-0.058926861733198166,-0.07238230109214783,-0.01865004003047943,-0.0518440417945385,-0.07631159573793411,-0.08755865693092346,-0.020774073898792267,-0.05399743840098381,-0.07175179570913315,-0.07640194147825241,-0.028226036578416824,-0.058030154556035995,-0.06780309230089188,-0.0658055767416954,-0.03926258161664009,-0.05818767473101616,-0.06269582360982895,-0.061009276658296585,5,titik
0.2798500657081604,0.34753286838531494,0.39834359288215637,0.3791346848011017,0.32299140095710754,0.3678814470767975,0.36571004986763,0.3706218898296356,0.36905625462532043,0.3215704560279846,0.3124377131462097,0.3207377791404724,0.3234034478664398,0.2813817262649536,0.2719518542289734,0.28439390659332275,0.28939175605773926,0.24165336787700653,0.23773230612277985,0.2500189542770386,0.2582056522369385,0.7518822550773621,0.7326180934906006,0.6591938734054565,0.5954582095146179,0.5968095064163208,0.5246780514717102,0.42446261644363403,0.4358714818954468,0.4844227135181427,0.5120133757591248,0.3941911458969116,0.42509010434150696,0.48942118883132935,0.5218347311019897,0.4201461672782898,0.44947612285614014,0.5078707933425903,0.5454574823379517,0.46527618169784546,0.4722229838371277,0.5079982280731201,1.1861207838137489e-07,-0.02653368189930916,-0.036168891936540604,-0.04691232368350029,-0.05676950886845589,-0.011653152294456959,-0.04100103676319122,-0.06393112242221832,-0.07488079369068146,-0.014128463342785835,-0.04325075075030327,-0.06074023246765137,-0.06611523032188416,-0.021637996658682823,-0.04847174137830734,-0.0593634769320488,-0.058719485998153687,-0.032373979687690735,-0.05012503266334534,-0.055494897067546844,-0.054731279611587524,6,titik
0.27086159586906433,0.3396743834018707,0.3882666528224945,0.3662468492984772,0.3058243989944458,0.3564639389514923,0.3532726466655731,0.36056071519851685,0.3594001531600952,0.30944448709487915,0.30018678307533264,0.308555543422699,0.30794820189476013,0.2690773904323578,0.2584156394004822,0.2700192332267761,0.272810161113739,0.22883442044258118,0.2186318188905716,0.23001182079315186,0.23766270279884338,0.7551925182342529,0.7346267700195312,0.661792516708374,0.597960352897644,0.6015441417694092,0.5264816284179688,0.4257405698299408,0.4410441517829895,0.4917445778846741,0.5138909220695496,0.3973448574542999,0.4329536557197571,0.4985533058643341,0.5232979655265808,0.4224579334259033,0.45333394408226013,0.509985625743866,0.5467197299003601,0.4688071608543396,0.4772249460220337,0.5110059976577759,1.3865468417861848e-07,-0.025494949892163277,-0.035374533385038376,-0.04638136923313141,-0.05670951306819916,-0.01318416278809309,-0.04231422021985054,-0.06437800824642181,-0.07456721365451813,-0.016055461019277573,-0.04545948654413223,-0.06213872507214546,-0.06660988181829453,-0.023648280650377274,-0.04913331940770149,-0.05831756070256233,-0.05672905594110489,-0.034450240433216095,-0.05019465833902359,-0.05399516224861145,-0.05237463116645813,7,titik
0.28493329882621765,0.34904181957244873,0.4028014540672302,0.3875372111797333,0.3287292718887329,0.3832017481327057,0.39242178201675415,0.3908419609069824,0.3815094232559204,0.33757176995277405,0.3397173285484314,0.3414606750011444,0.3379861116409302,0.29733750224113464,0.29749029874801636,0.3048732876777649,0.30424416065216064,0.25696200132369995,0.2584439516067505,0.2690695524215698,0.2737109959125519,0.7490249872207642,0.7326205968856812,0.6616352796554565,0.5940958857536316,0.5901899337768555,0.5286906361579895,0.43064165115356445,0.455482542514801,0.5094172358512878,0.511235773563385,0.3930577337741852,0.4343929886817932,0.5010324716567993,0.5151318311691284,0.41290873289108276,0.45012912154197693,0.5097708702087402,0.5330912470817566,0.45527297258377075,0.4676498770713806,0.5061661601066589,7.213652786219882e-09,-0.026223199442029,-0.035904888063669205,-0.046686384826898575,-0.055707257241010666,-0.010623575188219547,-0.040799107402563095,-0.06393325328826904,-0.07455760985612869,-0.01357884518802166,-0.04397616162896156,-0.06184015050530434,-0.06665519624948502,-0.02161441557109356,-0.04787511005997658,-0.05774673447012901,-0.05637328326702118,-0.03294432908296585,-0.04905993863940239,-0.053094957023859024,-0.05165692791342735,8,titik
0.3078237771987915,0.3710547089576721,0.4247036874294281,0.411925733089447,0.3599579632282257,0.4131277799606323,0.42451441287994385,0.42497456073760986,0.4152916669845581,0.36721694469451904,0.3740581274032593,0.37878984212875366,0.3734227418899536,0.3256191313266754,0.3302679657936096,0.33920443058013916,0.3366706371307373,0.28351354598999023,0.2878767251968384,0.2999250888824463,0.303544282913208,0.7462496757507324,0.7404483556747437,0.6742297410964966,0.602887749671936,0.5905187129974365,0.5327490568161011,0.43243440985679626,0.4634525775909424,0.5177446007728577,0.5140402317047119,0.39081424474716187,0.4378962516784668,0.5019590258598328,0.5167822241783142,0.40917515754699707,0.45513665676116943,0.5139738321304321,0.5328589081764221,0.4520588219165802,0.4731883108615875,0.5138300061225891,-5.089298937832609e-08,-0.026133431121706963,-0.03763629496097565,-0.05001889169216156,-0.06071589142084122,-0.018929634243249893,-0.050536904484033585,-0.07314391434192657,-0.08381286263465881,-0.02284395694732666,-0.053602609783411026,-0.06974171847105026,-0.0747840479016304,-0.03143102303147316,-0.059005919843912125,-0.0668397769331932,-0.06526599079370499,-0.043085940182209015,-0.061856091022491455,-0.06584925949573517,-0.06493721157312393,9,titik
0.31851422786712646,0.3826862871646881,0.4421277344226837,0.43518900871276855,0.3777368366718292,0.42745551466941833,0.4400358200073242,0.44564077258110046,0.4362325966358185,0.3829469680786133,0.39050960540771484,0.39928025007247925,0.3924599289894104,0.34195348620414734,0.34754467010498047,0.3596108555793762,0.355673223733902,0.29904329776763916,0.30434733629226685,0.31828999519348145,0.3216174244880676,0.7542304396629333,0.7502225637435913,0.6826740503311157,0.6117604970932007,0.6009070873260498,0.537876307964325,0.4352268576622009,0.46756911277770996,0.5242458581924438,0.5176509618759155,0.393360435962677,0.4410077929496765,0.5069025158882141,0.5188928246498108,0.40823128819465637,0.452520489692688,0.5134133696556091,0.5326111912727356,0.4495890140533447,0.4663100242614746,0.5063031315803528,9.376708298702852e-09,-0.027124935761094093,-0.037965018302202225,-0.04976695030927658,-0.05989983677864075,-0.01865973323583603,-0.05034423992037773,-0.07421599328517914,-0.08540850877761841,-0.02205801010131836,-0.05219828709959984,-0.06865620613098145,-0.0734386146068573,-0.030203435570001602,-0.05601765960454941,-0.06378971040248871,-0.061955250799655914,-0.041862402111291885,-0.060440342873334885,-0.06532114744186401,-0.06455060094594955,10,titik
0.3291447162628174,0.39592528343200684,0.45446449518203735,0.44454774260520935,0.38829123973846436,0.44295185804367065,0.4538171887397766,0.4571984112262726,0.447966992855072,0.3975026607513428,0.4050827920436859,0.41327017545700073,0.40682852268218994,0.35501357913017273,0.3595767021179199,0.3711177110671997,0.3671415448188782,0.31104034185409546,0.31902188062667847,0.3312978148460388,0.33189696073532104,0.7513021230697632,0.7499725222587585,0.6875718832015991,0.6156973838806152,0.6017735600471497,0.5375455617904663,0.435366153717041,0.4675537943840027,0.5221885442733765,0.5172563195228577,0.3944311738014221,0.44366079568862915,0.5072238445281982,0.5184577107429504,0.4117215573787689,0.4596082866191864,0.5181247591972351,0.5319516062736511,0.44993892312049866,0.47209393978118896,0.5119664669036865,-5.819619453006908e-09,-0.026272661983966827,-0.037785571068525314,-0.050077129155397415,-0.06092583388090134,-0.021334350109100342,-0.05332092195749283,-0.07630837708711624,-0.08696123212575912,-0.025407711043953896,-0.05547120049595833,-0.07044187933206558,-0.07489470392465591,-0.033974166959524155,-0.06064997613430023,-0.06754931062459946,-0.06548887491226196,-0.04579993709921837,-0.06391938030719757,-0.06680288910865784,-0.06505010277032852,11,titik
0.31536346673965454,0.38054031133651733,0.4345960319042206,0.4197472631931305,0.36815953254699707,0.4196736216545105,0.43021780252456665,0.4312151074409485,0.42275479435920715,0.3735159635543823,0.38006195425987244,0.3844165503978729,0.3797644376754761,0.33185267448425293,0.33545157313346863,0.3440799415111542,0.3427248001098633,0.2893190085887909,0.2936244606971741,0.30553507804870605,0.3101038336753845,0.7364013195037842,0.728377103805542,0.6642719507217407,0.5937423706054688,0.5795198678970337,0.517002522945404,0.4171270728111267,0.4447932541370392,0.4977823495864868,0.498614639043808,0.37817269563674927,0.42297226190567017,0.487140417098999,0.5023969411849976,0.39697009325027466,0.44147682189941406,0.49987220764160156,0.5200956463813782,0.438046932220459,0.4578603208065033,0.49769827723503113,-4.140515130757194e-08,-0.025133244693279266,-0.03581732138991356,-0.04757145419716835,-0.05790410190820694,-0.015835344791412354,-0.04713287577033043,-0.06962554156780243,-0.07978902012109756,-0.019827092066407204,-0.05019094794988632,-0.06552408635616302,-0.06936486065387726,-0.028507187962532043,-0.05531619116663933,-0.06141127645969391,-0.05809313431382179,-0.040251195430755615,-0.0578291118144989,-0.05952677130699158,-0.05637447535991669,12,titik
0.28941917419433594,0.353717565536499,0.4045373797416687,0.38307514786720276,0.3241147994995117,0.3859865963459015,0.39531856775283813,0.39492109417915344,0.38683366775512695,0.34068185091018677,0.34473875164985657,0.3483012318611145,0.3453528881072998,0.30026984214782715,0.3013371527194977,0.3103370666503906,0.3108697235584259,0.2592545747756958,0.2608739137649536,0.2739720940589905,0.28087708353996277,0.7333821058273315,0.7166198492050171,0.6475138664245605,0.5815042853355408,0.5834686756134033,0.5102322697639465,0.41192740201950073,0.4377312660217285,0.4910449981689453,0.49360212683677673,0.3744082450866699,0.41466081142425537,0.4795409142971039,0.4986363351345062,0.39550113677978516,0.4331991970539093,0.4914366602897644,0.518185019493103,0.43927082419395447,0.45164260268211365,0.48878780007362366,4.003705456057105e-08,-0.024560000747442245,-0.034660454839468,-0.04602254182100296,-0.05599135160446167,-0.012075236067175865,-0.04088793322443962,-0.06291884928941727,-0.07347320020198822,-0.01600448042154312,-0.04392671212553978,-0.06032315269112587,-0.06530534476041794,-0.024616625159978867,-0.04837290197610855,-0.05717051774263382,-0.05623641610145569,-0.03637545183300972,-0.05064975842833519,-0.053817346692085266,-0.052576396614313126,13,titik
0.26750531792640686,0.3333588242530823,0.38403332233428955,0.3656715750694275,0.31051281094551086,0.3634380102157593,0.3714505732059479,0.37425148487091064,0.36681318283081055,0.3192431926727295,0.31956660747528076,0.32578495144844055,0.32294753193855286,0.27957332134246826,0.2774614691734314,0.2881770431995392,0.2888498604297638,0.23874272406101227,0.23786620795726776,0.2507246732711792,0.2576437294483185,0.7339697480201721,0.7175272703170776,0.6493192911148071,0.5800949335098267,0.568530261516571,0.5126011967658997,0.41234126687049866,0.43221408128738403,0.4839009940624237,0.49636006355285645,0.37573525309562683,0.4122299551963806,0.4775259494781494,0.5016707181930542,0.39697569608688354,0.4298190474510193,0.4881953001022339,0.520675003528595,0.4403955638408661,0.44853946566581726,0.4838883876800537,5.96300893107582e-08,-0.02376771718263626,-0.03243761882185936,-0.042465150356292725,-0.05122394487261772,-0.010015823878347874,-0.03900700807571411,-0.060959503054618835,-0.07072760909795761,-0.013290239498019218,-0.04114076867699623,-0.05742717534303665,-0.061733294278383255,-0.02137834206223488,-0.04586668685078621,-0.054443079978227615,-0.05249226465821266,-0.03253885358572006,-0.048906873911619186,-0.05305144563317299,-0.05135602131485939,14,titik
0.2527918815612793,0.318470299243927,0.3672129809856415,0.3464994430541992,0.299832284450531,0.3477036952972412,0.351839542388916,0.3521457314491272,0.34558627009391785,0.3009762465953827,0.301623672246933,0.3031258285045624,0.30025815963745117,0.25984278321266174,0.25946593284606934,0.26502397656440735,0.2648686170578003,0.22018209099769592,0.22145654261112213,0.23151624202728271,0.23636528849601746,0.721562922000885,0.7087514400482178,0.6356266736984253,0.5574456453323364,0.5249848961830139,0.507375180721283,0.4079989790916443,0.4247068762779236,0.477901816368103,0.48710188269615173,0.3709707260131836,0.4039119780063629,0.4675132930278778,0.49050372838974,0.39589446783065796,0.43098169565200806,0.48734748363494873,0.5095577239990234,0.4377416670322418,0.4558352828025818,0.49412697553634644,1.0886340362503688e-07,-0.028284817934036255,-0.03946320340037346,-0.050456833094358444,-0.05942723527550697,-0.015419024974107742,-0.047990359365940094,-0.06937932968139648,-0.07737209647893906,-0.015869980677962303,-0.04616290703415871,-0.059610866010189056,-0.06108507141470909,-0.02193743921816349,-0.05194573849439621,-0.05855473130941391,-0.05381765961647034,-0.03089415468275547,-0.050747595727443695,-0.05313456431031227,-0.04911595955491066,15,titik
