X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Z0,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,timestep,Label,Sub 2
0.3557865619659424,0.3995312750339508,0.41505682468414307,0.409213662147522,0.4020826816558838,0.37979620695114136,0.3873462677001953,0.3964635133743286,0.39293068647384644,0.3511790931224823,0.36718419194221497,0.38051244616508484,0.3754561245441437,0.32351958751678467,0.34542563557624817,0.3593320846557617,0.3523057997226715,0.29654738306999207,0.32472291588783264,0.33711379766464233,0.328046590089798,0.6076449155807495,0.5512303113937378,0.46392321586608887,0.3993871212005615,0.34678971767425537,0.4092106819152832,0.36296796798706055,0.41499626636505127,0.4388459026813507,0.42284733057022095,0.38717159628868103,0.45187240839004517,0.4666350483894348,0.4450629949569702,0.4227093458175659,0.48616617918014526,0.49919238686561584,0.47368326783180237,0.45852068066596985,0.49893757700920105,0.5089781880378723,0.6076449155807495,0.5512303113937378,0.46392321586608887,0.3993871212005615,0.34678971767425537,0.4092106819152832,0.36296796798706055,0.41499626636505127,0.4388459026813507,0.42284733057022095,0.38717159628868103,0.45187240839004517,0.4666350483894348,0.4450629949569702,0.4227093458175659,0.48616617918014526,0.49919238686561584,0.47368326783180237,0.45852068066596985,0.49893757700920105,0.5089781880378723,0,10,0
0.35766059160232544,0.400879442691803,0.41630327701568604,0.410806804895401,0.4036481976509094,0.378421813249588,0.3864614963531494,0.3961196541786194,0.3919838070869446,0.350223183631897,0.36674705147743225,0.3804227113723755,0.3748306334018707,0.3230278491973877,0.34544235467910767,0.3596307039260864,0.35208967328071594,0.29638612270355225,0.32475289702415466,0.33751359581947327,0.32807034254074097,0.6088454723358154,0.5520341396331787,0.4633007049560547,0.3984067142009735,0.3455917239189148,0.4096238315105438,0.3639335036277771,0.4167022705078125,0.44026410579681396,0.42327821254730225,0.38777956366539,0.4532446563243866,0.46837177872657776,0.44570910930633545,0.42428624629974365,0.4872268736362457,0.4997173845767975,0.4743855893611908,0.45892566442489624,0.4991763234138489,0.5091671943664551,0.6088454723358154,0.5520341396331787,0.4633007049560547,0.3984067142009735,0.3455917239189148,0.4096238315105438,0.3639335036277771,0.4167022705078125,0.44026410579681396,0.42327821254730225,0.38777956366539,0.4532446563243866,0.46837177872657776,0.44570910930633545,0.42428624629974365,0.4872268736362457,0.4997173845767975,0.4743855893611908,0.45892566442489624,0.4991763234138489,0.5091671943664551,1,10,0
0.3593744933605194,0.4017774760723114,0.41827768087387085,0.41215601563453674,0.4051298499107361,0.3826904892921448,0.39272281527519226,0.40030261874198914,0.3941127359867096,0.3533342778682709,0.371410071849823,0.3829270601272583,0.37572619318962097,0.3251582086086273,0.34855395555496216,0.36091914772987366,0.35220757126808167,0.298035591840744,0.32729628682136536,0.33905360102653503,0.32856518030166626,0.6096216440200806,0.5552896857261658,0.46665459871292114,0.4016638994216919,0.3494223356246948,0.4104982018470764,0.3642294108867645,0.41874635219573975,0.4419175982475281,0.4236200451850891,0.38769543170928955,0.45384806394577026,0.4670410454273224,0.4457036852836609,0.4259437024593353,0.4897446632385254,0.499727725982666,0.47411468625068665,0.4601481258869171,0.5012806057929993,0.5097895860671997,0.6096216440200806,0.5552896857261658,0.46665459871292114,0.4016638994216919,0.3494223356246948,0.4104982018470764,0.3642294108867645,0.41874635219573975,0.4419175982475281,0.4236200451850891,0.38769543170928955,0.45384806394577026,0.4670410454273224,0.4457036852836609,0.4259437024593353,0.4897446632385254,0.499727725982666,0.47411468625068665,0.4601481258869171,0.5012806057929993,0.5097895860671997,2,10,0
0.36209961771965027,0.4084262251853943,0.42575907707214355,0.4195352792739868,0.411548376083374,0.3899383842945099,0.39868515729904175,0.40641114115715027,0.402768075466156,0.3606654405593872,0.37740638852119446,0.38835784792900085,0.3829619288444519,0.33288127183914185,0.3538379967212677,0.3674628436565399,0.36249762773513794,0.3057171702384949,0.33132854104042053,0.34504324197769165,0.3412090837955475,0.613235354423523,0.5554330348968506,0.47068747878074646,0.4064275622367859,0.3541538119316101,0.4165927469730377,0.37800145149230957,0.4224531650543213,0.4460885226726532,0.42875853180885315,0.3984415531158447,0.45442306995391846,0.47428470849990845,0.45033854246139526,0.42827150225639343,0.4831935167312622,0.5016434192657471,0.4792706370353699,0.46576324105262756,0.5016144514083862,0.5154018402099609,0.613235354423523,0.5554330348968506,0.47068747878074646,0.4064275622367859,0.3541538119316101,0.4165927469730377,0.37800145149230957,0.4224531650543213,0.4460885226726532,0.42875853180885315,0.3984415531158447,0.45442306995391846,0.47428470849990845,0.45033854246139526,0.42827150225639343,0.4831935167312622,0.5016434192657471,0.4792706370353699,0.46576324105262756,0.5016144514083862,0.5154018402099609,3,10,0
0.36509400606155396,0.41390538215637207,0.43265336751937866,0.4252750873565674,0.4164399802684784,0.3882792890071869,0.4118088483810425,0.420034795999527,0.41649743914604187,0.3599454164505005,0.39030906558036804,0.4038054049015045,0.40257418155670166,0.33676013350486755,0.3728637397289276,0.38727325201034546,0.3852904736995697,0.3187817335128784,0.3559948205947876,0.36819881200790405,0.3655456602573395,0.6054952144622803,0.5461607575416565,0.4630022346973419,0.3999094069004059,0.35217612981796265,0.40604355931282043,0.3853701651096344,0.4262543022632599,0.4513174891471863,0.4191725254058838,0.4035416841506958,0.44953709840774536,0.4782349169254303,0.4441134035587311,0.4387983977794647,0.48155948519706726,0.5059942603111267,0.47839275002479553,0.4777798652648926,0.5065701603889465,0.5230386257171631,0.6054952144622803,0.5461607575416565,0.4630022346973419,0.3999094069004059,0.35217612981796265,0.40604355931282043,0.3853701651096344,0.4262543022632599,0.4513174891471863,0.4191725254058838,0.4035416841506958,0.44953709840774536,0.4782349169254303,0.4441134035587311,0.4387983977794647,0.48155948519706726,0.5059942603111267,0.47839275002479553,0.4777798652648926,0.5065701603889465,0.5230386257171631,4,10,0
0.3707508444786072,0.41819703578948975,0.43250370025634766,0.42516541481018066,0.41882458329200745,0.3796994686126709,0.41999930143356323,0.4308983385562897,0.4260134994983673,0.35587120056152344,0.40662166476249695,0.41827288269996643,0.4119532108306885,0.3394283056259155,0.3926295042037964,0.40210771560668945,0.39331579208374023,0.328366756439209,0.3762182295322418,0.38310346007347107,0.3725493848323822,0.601539134979248,0.5372695922851562,0.4538680613040924,0.39264538884162903,0.3449383080005646,0.3970791697502136,0.38174864649772644,0.4224397540092468,0.4469161927700043,0.41331300139427185,0.4061785638332367,0.4536196291446686,0.47791367769241333,0.4427061676979065,0.4420023262500763,0.48327818512916565,0.5021874904632568,0.48041969537734985,0.48032933473587036,0.505652129650116,0.515968918800354,0.601539134979248,0.5372695922851562,0.4538680613040924,0.39264538884162903,0.3449383080005646,0.3970791697502136,0.38174864649772644,0.4224397540092468,0.4469161927700043,0.41331300139427185,0.4061785638332367,0.4536196291446686,0.47791367769241333,0.4427061676979065,0.4420023262500763,0.48327818512916565,0.5021874904632568,0.48041969537734985,0.48032933473587036,0.505652129650116,0.515968918800354,5,10,0
0.3710784316062927,0.42089757323265076,0.43126988410949707,0.4228377044200897,0.41989368200302124,0.37700626254081726,0.4296833872795105,0.44193005561828613,0.4360087215900421,0.36100533604621887,0.42498165369033813,0.43478721380233765,0.42571038007736206,0.35460227727890015,0.4199451506137848,0.4230232238769531,0.4092467129230499,0.3540286421775818,0.40640753507614136,0.4061962068080902,0.39079803228378296,0.6008523106575012,0.5335063338279724,0.4486101269721985,0.3856930732727051,0.3371790647506714,0.39696311950683594,0.37272247672080994,0.40793389081954956,0.42984622716903687,0.4163537919521332,0.4014788269996643,0.4421404302120209,0.46218520402908325,0.447564959526062,0.44282713532447815,0.47919267416000366,0.4953092932701111,0.484881728887558,0.4844249486923218,0.5103675723075867,0.5200778245925903,0.6008523106575012,0.5335063338279724,0.4486101269721985,0.3856930732727051,0.3371790647506714,0.39696311950683594,0.37272247672080994,0.40793389081954956,0.42984622716903687,0.4163537919521332,0.4014788269996643,0.4421404302120209,0.46218520402908325,0.447564959526062,0.44282713532447815,0.47919267416000366,0.4953092932701111,0.484881728887558,0.4844249486923218,0.5103675723075867,0.5200778245925903,6,10,0
0.38065585494041443,0.4278290867805481,0.4381110668182373,0.42903438210487366,0.4228094518184662,0.37851330637931824,0.4394017159938812,0.450351744890213,0.445831298828125,0.36496371030807495,0.4407557249069214,0.44770801067352295,0.4372105598449707,0.36247891187667847,0.4375843107700348,0.43897226452827454,0.4252679646015167,0.3673408031463623,0.42653122544288635,0.4245084822177887,0.40851742029190063,0.6002013683319092,0.5305889248847961,0.44365474581718445,0.3824898898601532,0.33247530460357666,0.39463821053504944,0.36819523572921753,0.40988484025001526,0.434760719537735,0.41857826709747314,0.404583603143692,0.4512939453125,0.4725540280342102,0.4524047374725342,0.4437437355518341,0.485220730304718,0.5024033784866333,0.48963063955307007,0.48284220695495605,0.5125401020050049,0.5236160755157471,0.6002013683319092,0.5305889248847961,0.44365474581718445,0.3824898898601532,0.33247530460357666,0.39463821053504944,0.36819523572921753,0.40988484025001526,0.434760719537735,0.41857826709747314,0.404583603143692,0.4512939453125,0.4725540280342102,0.4524047374725342,0.4437437355518341,0.485220730304718,0.5024033784866333,0.48963063955307007,0.48284220695495605,0.5125401020050049,0.5236160755157471,7,10,0
0.3862154185771942,0.42632603645324707,0.4361860752105713,0.432548463344574,0.42687350511550903,0.3796772062778473,0.44691258668899536,0.45323053002357483,0.4407091438770294,0.37022578716278076,0.44887229800224304,0.4498494267463684,0.43191763758659363,0.37095218896865845,0.4475053548812866,0.44347360730171204,0.42442601919174194,0.3786253333091736,0.43915268778800964,0.4336804449558258,0.41386961936950684,0.6012197136878967,0.5256115198135376,0.43776950240135193,0.376223087310791,0.3253515362739563,0.3945065140724182,0.365228533744812,0.40714359283447266,0.42882367968559265,0.42126360535621643,0.40275734663009644,0.44448497891426086,0.4597802758216858,0.4561331272125244,0.4436582028865814,0.48141589760780334,0.4949667751789093,0.4943435490131378,0.4850054085254669,0.5140722393989563,0.5235334038734436,0.6012197136878967,0.5256115198135376,0.43776950240135193,0.376223087310791,0.3253515362739563,0.3945065140724182,0.365228533744812,0.40714359283447266,0.42882367968559265,0.42126360535621643,0.40275734663009644,0.44448497891426086,0.4597802758216858,0.4561331272125244,0.4436582028865814,0.48141589760780334,0.4949667751789093,0.4943435490131378,0.4850054085254669,0.5140722393989563,0.5235334038734436,8,10,0
0.39359015226364136,0.42694008350372314,0.43471258878707886,0.43362265825271606,0.43394723534584045,0.3835306167602539,0.4535442292690277,0.46178731322288513,0.4507945477962494,0.37725043296813965,0.45904749631881714,0.459436297416687,0.4412344694137573,0.3806990385055542,0.4600217342376709,0.4560084342956543,0.43816494941711426,0.39076781272888184,0.45273005962371826,0.44885560870170593,0.4312726855278015,0.6034772396087646,0.5305084586143494,0.4430069625377655,0.3797193765640259,0.32673975825309753,0.40155544877052307,0.3652024567127228,0.4099285900592804,0.4339235723018646,0.427751362323761,0.40676066279411316,0.4505869746208191,0.46620842814445496,0.46242401003837585,0.44892844557762146,0.48802778124809265,0.5016952753067017,0.5013270378112793,0.4909438192844391,0.5201779007911682,0.5312584638595581,0.6034772396087646,0.5305084586143494,0.4430069625377655,0.3797193765640259,0.32673975825309753,0.40155544877052307,0.3652024567127228,0.4099285900592804,0.4339235723018646,0.427751362323761,0.40676066279411316,0.4505869746208191,0.46620842814445496,0.46242401003837585,0.44892844557762146,0.48802778124809265,0.5016952753067017,0.5013270378112793,0.4909438192844391,0.5201779007911682,0.5312584638595581,9,10,0
