X1,X3,X4,X6,X7,X8,X10,X11,X12,X14,X16,X18,X20,Y0,Y2,Y3,Y4,Y5,Y7,Y8,Y10,Y11,Y12,Y13,Y15,Y16,Y17,Y19,Y20,Label,finger_distance
0.3624126188366749,0.4365104798024963,0.2269129455999614,0.4692099631112971,0.4518828259361732,0.4274280486242766,0.2994892755888753,0.308956876300318,0.3060332985369644,0.1024582128163343,0.1896282379287944,0.0290536570103158,0.1386418848044758,1.8245238109727444,1.5012595563232882,1.214291927039539,1.121680102082542,0.9578261625255126,0.3498261838990824,0.1567444075832832,0.5041155995442084,0.2472237737025833,0.0,1.0291096884164008,0.973314579015637,1.14883329254049,1.1754191928419913,1.178383439758371,1.3674031246674287,u,0.1982561339716766
0.4110069133107315,0.4480306853212411,0.2327982470110771,0.463997038573207,0.4372535081968381,0.4053813601397475,0.2960787069821661,0.2954103376534164,0.2805093974686864,0.0878090057831832,0.217202962673584,0.0,0.1448639683623676,1.9055419587659308,1.521228852597029,1.255852239170835,1.1760657433185695,0.9835615728750402,0.358126698660723,0.153496738230028,0.525149269892225,0.2546664513477445,0.0,1.057665519371059,1.0361835977743576,1.2181525280257213,1.213048697748487,1.248372677275576,1.4292761944597028,u,0.1978743432296886
0.4881871695353009,0.46507877867268,0.2650282539292857,0.516451934033446,0.4971128612040471,0.4751807588003072,0.3365206174052393,0.344151872272736,0.3453787745315512,0.1035228837457414,0.2337532299693659,0.0,0.1593803327241367,1.9243609414048035,1.5260695208001187,1.3031164742278531,1.2285057960222296,1.00490990966253,0.3439730912697424,0.1302692342458607,0.5263589545534086,0.2431222005633418,0.0,1.0928563593716345,1.0111851302889745,1.171375729094756,1.2689218800488558,1.2498936145422197,1.404585862600898,u,0.18389841900111406
0.5448004116786962,0.4597224731060377,0.2674580131812579,0.512246387384369,0.484767398419513,0.4512782804607129,0.3352350862579375,0.3346805608721483,0.3263377442542574,0.0902751297887738,0.2432196432602826,0.0,0.1595087225685446,1.9450398698705835,1.4515271192747583,1.2512726550559694,1.1786308685105422,0.9603844600494588,0.3261542135691591,0.1158409616443876,0.5021936109948013,0.2267150174409812,0.0,1.073318393604077,0.9545150403878824,1.1360110804146408,1.2734836528558275,1.1921291681985624,1.3348246098247465,u,0.1703797698738119
0.5678222692704615,0.4181694339254651,0.2189976003715437,0.4983373886218094,0.4661793690730087,0.4336014479405895,0.3211821127565624,0.3179273930939323,0.3131443147863688,0.080120903157989,0.2196343546287803,0.0,0.1538500700503893,1.924913685659804,1.4564854905375195,1.257410728611624,1.1547902844658824,0.9591691351407752,0.3228435367142263,0.1127262833900798,0.5033642592061826,0.228118548503086,0.0,1.062987092887306,0.946032998713281,1.121820662987345,1.256289952062349,1.201286258442374,1.3307119788318535,u,0.16497616765664744
0.3409758192199743,0.5384515709796202,0.3634207388635166,0.4311048962840117,0.4294028773871046,0.4046107242181684,0.2501424533562662,0.2854824630604604,0.288782453130656,0.1760140163118925,0.3154700263147226,0.1355752228677006,0.2537061992108698,1.7915081027350293,1.4697530595745196,1.224990660195422,1.1417101794444735,0.9454317928580508,0.3465746554291166,0.1553189092414414,0.5005983857314795,0.234386867247721,0.0,1.0379904807464952,0.965421126853173,1.158865289070847,1.18274490956531,1.221298969779108,1.3946368370798174,u,0.19375281146624268
0.3543196058120076,0.5300143544298872,0.338670442268133,0.4502530912638055,0.4447676537149262,0.4311569943596038,0.2780576709369767,0.3155429042495255,0.3365048840832656,0.1557747302959805,0.2987967125669017,0.0911869203254184,0.2205931967037798,1.7885895715089126,1.4686696867718234,1.2067909173610225,1.1151833533141569,0.9453050357168672,0.3347923268291881,0.1428834993520397,0.4965276113121398,0.2375880045591011,0.0,1.0323791766218269,0.9245714859068764,1.1200364894327737,1.180543283481956,1.1518351658447985,1.3360407510850425,u,0.17139053756508385
0.3760160052412742,0.4778588373698457,0.2762027716473068,0.4793014048817529,0.4770199247680037,0.4606833931669586,0.3118507685505141,0.3408097287738563,0.3525568800406929,0.1353500582503984,0.2317276389790379,0.054412061342738,0.1726123533591309,1.781299848470297,1.4558050243621576,1.15131759892289,1.0446762520199129,0.9432708359277228,0.3471820210283267,0.1562571198847961,0.4980405334902308,0.2379390357521929,0.0,1.0020579481996694,0.8653527462736141,1.0352701003207068,1.1372224719928306,1.0819704590552903,1.2862286084336831,u,0.1900200788220446
0.3761439498029841,0.4480035230767013,0.2468454318373859,0.5079093339120027,0.5267700246968624,0.5345255134369246,0.3550590719447705,0.404719521623892,0.4300191486402622,0.1302766556241501,0.2066607463858257,0.0417292227011646,0.1365354007907923,1.761125573728201,1.38784776022061,1.0616961441338522,0.9400572307008164,0.9544180429736384,0.3520266967756926,0.1607326562760443,0.4673746562603108,0.2198949934343065,0.0,0.940945718109632,0.7585033039233999,0.9149231004203018,1.0571550027585257,0.9859118491655322,1.1808726442504422,u,0.19172002262822233
0.3749023532151558,0.4299584417658543,0.2423731608525853,0.5144702776025915,0.5311274127457416,0.5383099710818571,0.3625640149537801,0.4079156123980353,0.4344969114449967,0.1342269068600697,0.1907053767737275,0.0313763999873536,0.1302193625837554,1.6975310410279014,1.3181368243892606,0.9874108191524394,0.8632453716945362,0.9197199824914836,0.3298240109195189,0.1403623087195402,0.4504835992734765,0.2146627733126641,0.0,0.8923836324173514,0.7106882541697378,0.8449153094573736,1.0031462191120375,0.9242033855437186,1.1299498181242813,u,0.1745815828208859
0.4659169491366928,0.4315057991392086,0.2382476166614691,0.5317842047243597,0.5164210610997616,0.500866445915295,0.3639773422352269,0.3737055817521961,0.379432807805746,0.106741980792582,0.1896782580184651,0.0,0.1513800869280878,1.9201371381651344,1.3736238723772285,1.0783702742332857,0.9637628198743908,0.951930768039923,0.3322332129536298,0.1306688754667488,0.4758098690379054,0.2209808152918387,0.0,0.9938689767537194,0.8060583827955821,0.9752478480600438,1.156337196556539,1.09023735497328,1.2908870817997666,u,0.17838296858238914
0.4826103006058959,0.4490567650835429,0.252400036631923,0.5031657373369393,0.4770055272941224,0.4512180188690025,0.3305478921578739,0.3295750978916904,0.3267889640542575,0.0998921970589673,0.199854451928987,0.0,0.1581935059080852,1.9085940005874755,1.3676423156896986,1.0966756232807442,0.9866430033546112,0.942085493387329,0.3202010065466947,0.11871117969784,0.4798587503912919,0.2261984152982509,0.0,1.0080559061332193,0.8822105554857116,1.050948355667476,1.17362477778538,1.1172061241807347,1.3014345672661105,u,0.17197364294374784
0.5495518749147463,0.4425042817642036,0.2424482652008747,0.5289321690477163,0.4968902198553627,0.4664989336221533,0.3486404702897734,0.3436053619754994,0.3348215670596482,0.0995050979673883,0.220504288591872,0.0,0.1622308841251225,1.9723272388480049,1.3899182505495893,1.1294925870078671,1.0142250752639077,0.9569838360896576,0.3326483648551428,0.1295286549063546,0.4867571441527033,0.2230616213366404,0.0,1.0402975646153425,0.8800609532641667,1.0600596560072415,1.226551153408349,1.1581814090614724,1.3276053898798812,u,0.18470679821459152
0.5241210379302188,0.4888999187062222,0.2918865188140101,0.4461119621782814,0.3986844567988953,0.3492231969130626,0.2525563308586993,0.2297870969839074,0.1975569416381328,0.0643556692576677,0.2520815110757393,0.0,0.2079247555360886,2.014885058435189,1.558157408324084,1.3796851346675876,1.3547187275364148,1.0424339567835323,0.3721766293969993,0.1505567592206544,0.5776677665644048,0.2701855181302042,0.0,1.203261755129248,1.17120585374571,1.3497648091006276,1.417591753839412,1.4273820360788814,1.5865881148407814,u,0.21370538303034453
0.4500794310118319,0.5051850943695039,0.3129378520423554,0.4284321611068416,0.3898976933317278,0.3477421866616159,0.242930357934559,0.2327084483337742,0.2086611046899693,0.0590435951056303,0.2725648120098085,0.0,0.2196640401419382,2.034927306857516,1.609664222707844,1.4092555422481994,1.3839955453918953,1.0663179558911864,0.4035643840931366,0.1802577830591604,0.6002190345588352,0.2828966322230608,0.0,1.2208148732732862,1.1915167560621154,1.3867465018962362,1.4320798427498993,1.4384554004108174,1.5958420540712712,u,0.22767612021423594
0.399427188338105,0.5465996506311951,0.3643997670874632,0.522002976566404,0.5380508165519885,0.5339300220429772,0.3468459810193792,0.3949461601269228,0.4114673356198099,0.1430862514069077,0.3106171870512381,0.0804183519998313,0.2904853625929581,1.9546957509492304,1.6196404104734636,1.4156216747586894,1.3787659227526536,1.0655515501552324,0.3858479956267299,0.1523202271297981,0.5986230671576845,0.2783141537706611,0.0,1.1597537764796626,1.195128815089383,1.3934543146631733,1.3347031218621477,1.4945213159053634,1.673678137495281,u,0.1954445219463884
0.386964170921466,0.5436673156414595,0.3777293046331808,0.5077153390835156,0.5392140433850803,0.5417879258034342,0.3440252635591176,0.4103536835936923,0.4280035022968421,0.1651841474016343,0.3440781037725384,0.1173815655634982,0.3434606450988547,1.8769458297271608,1.5572058391998085,1.378712191973838,1.356296660988322,1.0315120627824843,0.3544601667168099,0.1231375865648113,0.5796595160697324,0.2672039051886268,0.0,1.1569214816692688,1.180359678583074,1.370525818010289,1.3376191298196465,1.4817995892415536,1.6276789505814864,u,0.16765965602294994
0.3537126854954948,0.5561254349484275,0.4176152053948074,0.4856777046804997,0.5229168450889691,0.5245373772522581,0.3285779615047169,0.3975345884467245,0.4134406801069801,0.1774291247241287,0.3457076900173403,0.1478394957737473,0.3506095103775357,1.7990799865762102,1.494310400334377,1.3492447189101018,1.3472088864177345,0.9935929756951342,0.350841354235299,0.1226185353672463,0.5594729218396762,0.2598113218469199,0.0,1.1367745175992787,1.160262586175189,1.3397771181986589,1.3252864318057709,1.4721258226412293,1.6057720808639309,u,0.16546232602075392
